Timestamp [h],BATT_002_OCV_V_50-SOC,BATT_002_OCV_V_60-SOC,BATT_002_OCV_V_100-SOC
7.5,3.303,3.306,3.364473
7.51666666666667,3.302,3.306,3.364
7.53333333333333,3.302,3.305,3.364482
7.55,3.302,3.306,3.364457
7.56666666666667,3.302,3.305,3.364441
7.58333333333333,3.302,3.306,3.364
7.6,3.302,3.305,3.364
7.61666666666667,3.302,3.306,3.364
7.63333333333333,3.302,3.305,3.364
7.65,3.302,3.306,3.364
7.66666666666667,3.302,3.306,3.364
7.68333333333333,3.303,3.305,3.364
7.7,3.302,3.306,3.364
7.71666666666667,3.302,3.306,3.364
7.73333333333333,3.302,3.306,3.364
7.75,3.302,3.306,3.364
7.76666666666667,3.302,3.306,3.363784
7.78333333333333,3.303,3.306,3.363202
7.8,3.303,3.305,3.364
7.81666666666667,3.302,3.306,3.364
7.83333333333333,3.302,3.306,3.364
7.85,3.302,3.305,3.364
7.86666666666667,3.302,3.305,3.363888
7.88333333333333,3.302,3.306,3.363907
7.9,3.303,3.305,3.363919
7.91666666666667,3.302,3.306,3.363068
7.93333333333333,3.302,3.305,3.364
7.95,3.302,3.306,3.363034
7.96666666666667,3.302,3.306,3.36302
7.98333333333333,3.302,3.306,3.363005
8,3.302,3.305,3.364
8.01666666666667,3.302,3.305,3.363
8.03333333333333,3.303,3.306,3.363
8.05,3.302,3.305,3.363
8.06666666666667,3.302,3.305,3.363
8.08333333333333,3.302,3.306,3.364
8.1,3.302,3.305,3.363
8.11666666666667,3.303,3.305,3.363
8.13333333333333,3.302,3.306,3.363
8.15,3.302,3.305,3.363
8.16666666666667,3.303,3.306,3.363
8.18333333333333,3.302,3.305,3.363
8.2,3.302,3.305,3.363
8.21666666666667,3.303,3.305,3.363
8.23333333333333,3.302,3.306,3.363
8.25,3.302,3.306,3.363
8.26666666666667,3.302,3.305,3.363
8.28333333333333,3.302,3.305,3.363
8.3,3.302,3.305,3.363
8.31666666666667,3.302,3.305,3.363
8.33333333333333,3.302,3.305,3.363
8.35,3.302,3.305,3.363
8.36666666666667,3.302,3.305,3.362392
8.38333333333333,3.302,3.305,3.363
8.4,3.302,3.306,3.363
8.41666666666667,3.302,3.305,3.363
8.43333333333333,3.302,3.305,3.363
8.45,3.302,3.305,3.363
8.46666666666667,3.303,3.305,3.363
8.48333333333333,3.302,3.305,3.362464
8.5,3.302,3.305,3.36244
8.51666666666667,3.302,3.305,3.362581
8.53333333333333,3.302,3.305,3.363
8.55,3.302,3.305,3.362
8.56666666666667,3.302,3.305,3.362363
8.58333333333333,3.302,3.306,3.362343
8.6,3.302,3.305,3.362
8.61666666666667,3.302,3.305,3.362
8.63333333333333,3.302,3.306,3.362278
8.65,3.302,3.305,3.362256
8.66666666666667,3.302,3.305,3.362758
8.68333333333333,3.302,3.305,3.362
8.7,3.302,3.305,3.362
8.71666666666667,3.302,3.305,3.362
8.73333333333333,3.302,3.305,3.362
8.75,3.302,3.305,3.362
8.76666666666667,3.302,3.305,3.362
8.78333333333333,3.302,3.305,3.362
8.8,3.302,3.306,3.362911
8.81666666666667,3.303,3.305,3.362
8.83333333333333,3.302,3.305,3.362
8.85,3.302,3.306,3.362
8.86666666666667,3.302,3.305,3.362
8.88333333333333,3.302,3.305,3.362988
8.9,3.302,3.305,3.362
8.91666666666667,3.302,3.305,3.362
8.93333333333333,3.302,3.305,3.362
8.95,3.302,3.305,3.362
8.96666666666667,3.302,3.305,3.362
8.98333333333333,3.302,3.305,3.362
9,3.302,3.305,3.362
9.01666666666667,3.302,3.305,3.362
9.03333333333333,3.302,3.305,3.362
9.05,3.302,3.305,3.362
9.06666666666667,3.302,3.305,3.362
9.08333333333333,3.302,3.305,3.362
9.1,3.302,3.305,3.361733
9.11666666666667,3.302,3.306,3.361712
9.13333333333333,3.302,3.305,3.36169
9.15,3.303,3.305,3.362
9.16666666666667,3.302,3.305,3.362
9.18333333333333,3.302,3.305,3.362
9.2,3.302,3.305,3.36163
9.21666666666667,3.302,3.305,3.362
9.23333333333333,3.302,3.306,3.36141
9.25,3.302,3.305,3.361
9.26666666666667,3.302,3.305,3.361555
9.28333333333333,3.302,3.305,3.361535
9.3,3.302,3.305,3.36152
9.31666666666667,3.302,3.305,3.361501
9.33333333333333,3.302,3.305,3.36148
9.35,3.302,3.305,3.361454
9.36666666666667,3.302,3.306,3.361565
9.38333333333333,3.302,3.305,3.36158
9.4,3.302,3.305,3.362
9.41666666666667,3.302,3.305,3.361617
9.43333333333333,3.302,3.306,3.361359
9.45,3.302,3.305,3.361
9.46666666666667,3.302,3.305,3.36168
9.48333333333333,3.302,3.306,3.361698
9.5,3.302,3.305,3.361
9.51666666666667,3.302,3.305,3.361
9.53333333333333,3.302,3.306,3.362
9.55,3.302,3.305,3.361
9.56666666666667,3.302,3.305,3.361
9.58333333333333,3.302,3.305,3.361
9.6,3.302,3.306,3.361
9.61666666666667,3.302,3.305,3.361
9.63333333333333,3.302,3.305,3.361
9.65,3.302,3.305,3.361
9.66666666666667,3.302,3.305,3.361
9.68333333333333,3.302,3.305,3.361
9.7,3.302,3.305,3.361
9.71666666666667,3.302,3.305,3.361
9.73333333333333,3.302,3.305,3.361
9.75,3.302,3.305,3.361
9.76666666666667,3.302,3.306,3.361
9.78333333333333,3.302,3.305,3.360971
9.8,3.302,3.305,3.361
9.81666666666667,3.302,3.305,3.361
9.83333333333333,3.302,3.305,3.361
9.85,3.302,3.305,3.361
9.86666666666667,3.302,3.305,3.361
9.88333333333333,3.302,3.305,3.361
9.9,3.302,3.305,3.361
9.91666666666667,3.302,3.305,3.361
9.93333333333333,3.302,3.305,3.361
9.95,3.302,3.305,3.360773
9.96666666666667,3.302,3.305,3.361
9.98333333333333,3.302,3.305,3.36027
10,3.302,3.305,3.361
10.0166666666667,3.302,3.306,3.36
10.0333333333333,3.302,3.306,3.360662
10.05,3.302,3.305,3.360637
10.0666666666667,3.302,3.305,3.36
10.0833333333333,3.302,3.306,3.360404
10.1,3.302,3.305,3.36
10.1166666666667,3.302,3.305,3.360453
10.1333333333333,3.302,3.305,3.36
10.15,3.302,3.305,3.360495
10.1666666666667,3.302,3.305,3.36
10.1833333333333,3.302,3.305,3.36
10.2,3.302,3.305,3.361
10.2166666666667,3.302,3.305,3.36
10.2333333333333,3.302,3.306,3.36
10.25,3.302,3.305,3.36
10.2666666666667,3.302,3.305,3.36
10.2833333333333,3.302,3.305,3.36
10.3,3.302,3.305,3.36
10.3166666666667,3.302,3.305,3.36
10.3333333333333,3.302,3.305,3.36
10.35,3.302,3.305,3.360724
10.3666666666667,3.302,3.306,3.36
10.3833333333333,3.302,3.305,3.36
10.4,3.302,3.305,3.36
10.4166666666667,3.302,3.305,3.36
10.4333333333333,3.302,3.305,3.36
10.45,3.302,3.305,3.36
10.4666666666667,3.302,3.305,3.36
10.4833333333333,3.302,3.305,3.36
10.5,3.302,3.305,3.360101
10.5166666666667,3.302,3.305,3.36
10.5333333333333,3.302,3.305,3.36
10.55,3.302,3.305,3.36
10.5666666666667,3.302,3.305,3.36
10.5833333333333,3.302,3.305,3.36
10.6,3.302,3.305,3.36
10.6166666666667,3.302,3.305,3.36
10.6333333333333,3.302,3.305,3.36
10.65,3.302,3.306,3.36
10.6666666666667,3.302,3.305,3.359101
10.6833333333333,3.302,3.305,3.36
10.7,3.302,3.305,3.36
10.7166666666667,3.302,3.305,3.36
10.7333333333333,3.302,3.305,3.36
10.75,3.302,3.306,3.359799
10.7666666666667,3.302,3.305,3.359212
10.7833333333333,3.302,3.305,3.36
10.8,3.302,3.305,3.36
10.8166666666667,3.302,3.305,3.359273
10.8333333333333,3.302,3.305,3.36
10.85,3.302,3.306,3.359684
10.8666666666667,3.302,3.305,3.36
10.8833333333333,3.302,3.305,3.359358
10.9,3.302,3.305,3.359372
10.9166666666667,3.302,3.305,3.36
10.9333333333333,3.302,3.305,3.359582
10.95,3.302,3.306,3.359
10.9666666666667,3.302,3.305,3.359544
10.9833333333333,3.302,3.305,3.359
11,3.302,3.305,3.359492
11.0166666666667,3.302,3.305,3.359
11.0333333333333,3.302,3.305,3.359
11.05,3.302,3.305,3.359
11.0666666666667,3.302,3.305,3.359569
11.0833333333333,3.302,3.305,3.359589
11.1,3.302,3.305,3.359
11.1166666666667,3.302,3.305,3.359
11.1333333333333,3.302,3.305,3.359
11.15,3.302,3.305,3.359
11.1666666666667,3.302,3.305,3.359
11.1833333333333,3.302,3.305,3.359
11.2,3.302,3.305,3.359
11.2166666666667,3.302,3.305,3.359
11.2333333333333,3.302,3.305,3.359
11.25,3.302,3.305,3.359
11.2666666666667,3.302,3.306,3.359
11.2833333333333,3.302,3.305,3.359
11.3,3.302,3.305,3.359
11.3166666666667,3.302,3.305,3.359
11.3333333333333,3.302,3.305,3.359
11.35,3.302,3.305,3.359
11.3666666666667,3.302,3.305,3.359
11.3833333333333,3.302,3.305,3.359
11.4,3.302,3.305,3.359
11.4166666666667,3.302,3.305,3.359
11.4333333333333,3.302,3.305,3.359
11.45,3.302,3.305,3.359
11.4666666666667,3.302,3.305,3.359
11.4833333333333,3.302,3.305,3.359
11.5,3.302,3.305,3.359
11.5166666666667,3.302,3.305,3.358903
11.5333333333333,3.302,3.306,3.359
11.55,3.302,3.305,3.359
11.5666666666667,3.302,3.305,3.358153
11.5833333333333,3.302,3.305,3.359
11.6,3.302,3.305,3.358191
11.6166666666667,3.302,3.305,3.359
11.6333333333333,3.302,3.305,3.358768
11.65,3.302,3.305,3.359
11.6666666666667,3.302,3.305,3.358262
11.6833333333333,3.302,3.305,3.359
11.7,3.302,3.305,3.358
11.7166666666667,3.302,3.305,3.358681
11.7333333333333,3.302,3.305,3.358336
11.75,3.302,3.305,3.358358
11.7666666666667,3.302,3.305,3.359
11.7833333333333,3.302,3.305,3.359
11.8,3.302,3.305,3.358411
11.8166666666667,3.302,3.305,3.358565
11.8333333333333,3.302,3.305,3.358454
11.85,3.302,3.305,3.358
11.8666666666667,3.302,3.305,3.358
11.8833333333333,3.302,3.305,3.358
11.9,3.302,3.305,3.358
11.9166666666667,3.302,3.305,3.358449
11.9333333333333,3.302,3.305,3.35843
11.95,3.302,3.305,3.358
11.9666666666667,3.302,3.305,3.358
11.9833333333333,3.302,3.305,3.359
12,3.302,3.305,3.358
12.0166666666667,3.302,3.305,3.358
12.0333333333333,3.302,3.305,3.358
12.05,3.302,3.305,3.358
12.0666666666667,3.302,3.305,3.358
12.0833333333333,3.302,3.305,3.358
12.1,3.302,3.305,3.358
12.1166666666667,3.302,3.305,3.358
